params,equity_curve
"[570, 4.0]",1.4155881044218126
"[570, 4.1]",1.4155881044218126
"[570, 4.4]",1.4155881044218126
"[570, 4.9]",1.4155881044218126
"[570, 4.8]",1.4155881044218126
"[570, 4.7]",1.4155881044218126
"[570, 4.6]",1.4155881044218126
"[570, 4.2]",1.4155881044218126
"[720, 2.4]",1.367411905733418
"[720, 2.1]",1.367411905733418
"[720, 2.7]",1.367411905733418
"[720, 2.6]",1.367411905733418
"[720, 2.5]",1.367411905733418
"[720, 2.3]",1.367411905733418
"[720, 2.2]",1.367411905733418
"[720, 2.8]",1.367411905733418
"[720, 2.0]",1.367411905733418
"[720, 2.9]",1.367411905733418
"[490, 4.3]",1.240419918517053
"[490, 4.5]",1.240419918517053
"[490, 4.0]",1.240419918517053
"[490, 4.1]",1.240419918517053
"[490, 4.9]",1.240419918517053
"[490, 4.2]",1.240419918517053
"[490, 4.8]",1.240419918517053
"[490, 4.7]",1.240419918517053
"[490, 4.6]",1.240419918517053
"[490, 4.4]",1.240419918517053
"[270, 4.3]",1.227692689033885
"[270, 4.0]",1.227692689033885
"[270, 4.4]",1.227692689033885
"[270, 4.5]",1.227692689033885
"[270, 4.6]",1.227692689033885
"[270, 4.7]",1.227692689033885
"[270, 4.8]",1.227692689033885
"[270, 4.9]",1.227692689033885
"[270, 4.2]",1.227692689033885
"[270, 4.1]",1.227692689033885
"[510, 4.5]",1.221753033677794
"[510, 4.0]",1.221753033677794
"[510, 4.3]",1.221753033677794
"[510, 4.2]",1.221753033677794
"[510, 4.6]",1.221753033677794
"[510, 4.9]",1.221753033677794
"[510, 4.1]",1.221753033677794
"[510, 4.7]",1.221753033677794
"[510, 4.8]",1.221753033677794
"[510, 4.4]",1.221753033677794
"[710, 3.0]",1.1988704749865993
"[710, 3.4]",1.1988704749865993
"[710, 3.9]",1.1988704749865993
"[710, 3.8]",1.1988704749865993
"[710, 3.7]",1.1988704749865993
"[710, 3.6]",1.1988704749865993
"[710, 3.5]",1.1988704749865993
"[710, 3.3]",1.1988704749865993
"[710, 3.2]",1.1988704749865993
"[710, 3.1]",1.1988704749865993
"[590, 4.6]",1.1950720473987433
"[590, 4.9]",1.1950720473987433
"[590, 4.8]",1.1950720473987433
"[590, 4.7]",1.1950720473987433
"[590, 4.0]",1.1950720473987433
"[590, 4.1]",1.1950720473987433
"[590, 4.5]",1.1950720473987433
"[590, 4.4]",1.1950720473987433
"[590, 4.3]",1.1950720473987433
"[590, 4.2]",1.1950720473987433
"[600, 3.1]",1.1028534039057145
"[600, 3.0]",1.1028534039057145
"[600, 3.4]",1.1028534039057145
"[600, 3.2]",1.1028534039057145
"[600, 3.3]",1.1028534039057145
"[600, 3.5]",1.1028534039057145
"[600, 3.6]",1.1028534039057145
"[600, 3.8]",1.1028534039057145
"[600, 3.9]",1.1028534039057145
"[600, 3.7]",1.1028534039057145
"[710, 2.4]",1.0814796566872242
"[710, 2.5]",1.0814796566872242
